ligne_id;commande_id;produit_id;quantite;prix_unitaire;remise_pourcent;montant_ligne
LIG000462;CMD000164;PRD00098;2;15;15.0;25.5
LIG000463;CMD000165;PRD00067;2;49;5.0;93.1
LIG000464;CMD000165;PRD00037;2;299;0.0;598.0
LIG000465;CMD000166;PRD00072;3;39;10.0;105.3
LIG000466;CMD000166;PRD00079;3;15;15.0;38.25
LIG000467;CMD000167;PRD00003;2;699;0.0;1398.0
LIG000468;CMD000167;PRD00062;3;59;0.0;177.0
LIG000469;CMD000168;PRD00029;1;129;15.0;109.65
LIG000470;CMD000169;PRD00089;1;89;5.0;84.55
LIG000471;CMD000169;PRD00098;2;15;0.0;30.0
LIG000472;CMD000169;PRD00015;1;29;0.0;29.0
LIG000473;CMD000169;PRD00010;1;799;15.0;679.15
LIG000474;CMD000170;PRD00039;3;149;0.0;447.0
LIG000475;CMD000171;PRD00004;3;599;0.0;1797.0
LIG000476;CMD000171;PRD00012;3;449;0.0;1347.0
LIG000477;CMD000171;PRD00019;2;129;0.0;258.0
LIG000478;CMD000172;PRD00028;3;79;0.0;237.0
LIG000479;CMD000172;PRD00092;3;45;0.0;135.0
LIG000480;CMD000172;PRD00025;1;69;10.0;62.1
LIG000481;CMD000172;PRD00037;3;299;5.0;852.15
LIG000482;CMD000172;PRD00022;2;79;15.0;134.3
LIG000483;CMD000173;PRD00028;1;79;0.0;79.0
LIG000484;CMD000173;PRD00066;1;249;5.0;236.55
LIG000485;CMD000173;PRD00030;1;189;10.0;170.1
LIG000486;CMD000173;PRD00053;1;699;5.0;664.05
LIG000487;CMD000174;PRD00050;2;299;5.0;568.1
LIG000488;CMD000175;PRD00025;2;69;0.0;138.0
LIG000489;CMD000175;PRD00009;1;1299;15.0;1104.15
LIG000490;CMD000175;PRD00061;2;39;15.0;66.3
LIG000491;CMD000175;PRD00087;1;29;5.0;27.55
LIG000492;CMD000176;PRD00009;1;1299;0.0;1299.0
LIG000493;CMD000176;PRD00047;1;59;10.0;53.1
LIG000494;CMD000177;PRD00076;2;29;5.0;55.1
LIG000495;CMD000177;PRD00035;3;69;10.0;186.3
LIG000496;CMD000177;PRD00097;2;15;5.0;28.5
LIG000497;CMD000177;PRD00083;3;19;0.0;57.0
LIG000498;CMD000177;PRD00052;1;89;5.0;84.55
LIG000499;CMD000178;PRD00013;3;279;0.0;837.0
LIG000500;CMD000179;PRD00039;3;149;0.0;447.0
LIG000501;CMD000179;PRD00080;1;49;15.0;41.65
LIG000502;CMD000180;PRD00034;1;49;5.0;46.55
LIG000503;CMD000180;PRD00070;1;89;5.0;84.55
LIG000504;CMD000180;PRD00044;2;449;0.0;898.0
LIG000505;CMD000180;PRD00003;2;699;5.0;1328.1
LIG000506;CMD000180;PRD00098;2;15;0.0;30.0
LIG000507;CMD000181;PRD00092;1;45;10.0;40.5
LIG000508;CMD000181;PRD00050;3;299;5.0;852.15
LIG000509;CMD000181;PRD00063;3;19;10.0;51.3
LIG000510;CMD000182;PRD00051;2;449;5.0;853.1
LIG000511;CMD000183;PRD00006;3;1499;0.0;4497.0
LIG000512;CMD000183;PRD00017;3;379;0.0;1137.0
LIG000513;CMD000183;PRD00047;2;59;0.0;118.0
LIG000514;CMD000183;PRD00045;2;89;0.0;178.0
LIG000515;CMD000183;PRD00095;2;25;5.0;47.5
LIG000516;CMD000184;PRD00040;1;49;0.0;49.0
LIG000517;CMD000185;PRD00035;3;69;0.0;207.0
LIG000518;CMD000185;PRD00003;2;699;5.0;1328.1
LIG000519;CMD000185;PRD00090;3;59;5.0;168.15
LIG000520;CMD000185;PRD00061;2;39;10.0;70.2
LIG000521;CMD000186;PRD00022;2;79;5.0;150.1
LIG000522;CMD000186;PRD00079;1;15;5.0;14.25
LIG000523;CMD000186;PRD00039;3;149;0.0;447.0
LIG000524;CMD000187;PRD00052;3;89;10.0;240.3
LIG000525;CMD000187;PRD00029;1;129;10.0;116.1
LIG000526;CMD000187;PRD00080;2;49;0.0;98.0
LIG000527;CMD000187;PRD00096;1;9;10.0;8.1
LIG000528;CMD000187;PRD00012;3;449;5.0;1279.65
LIG000529;CMD000188;PRD00041;3;899;10.0;2427.3
LIG000530;CMD000188;PRD00026;2;119;15.0;202.3
LIG000531;CMD000188;PRD00054;3;149;0.0;447.0
LIG000532;CMD000188;PRD00052;1;89;15.0;75.65
LIG000533;CMD000188;PRD00033;3;199;10.0;537.3
LIG000534;CMD000189;PRD00079;3;15;0.0;45.0
LIG000535;CMD000189;PRD00099;3;25;0.0;75.0
LIG000536;CMD000189;PRD00056;2;89;5.0;169.1
LIG000537;CMD000189;PRD00073;1;199;0.0;199.0
LIG000538;CMD000189;PRD00094;1;29;15.0;24.65
LIG000539;CMD000190;PRD00035;2;69;15.0;117.3
LIG000540;CMD000190;PRD00037;3;299;0.0;897.0
LIG000541;CMD000190;PRD00083;2;19;0.0;38.0
LIG000542;CMD000190;PRD00021;1;59;0.0;59.0
LIG000543;CMD000191;PRD00083;2;19;0.0;38.0
LIG000544;CMD000191;PRD00005;1;1299;0.0;1299.0
LIG000545;CMD000191;PRD00026;2;119;15.0;202.3
LIG000546;CMD000191;PRD00021;3;59;0.0;177.0
LIG000547;CMD000192;PRD00039;3;149;0.0;447.0
LIG000548;CMD000192;PRD00009;2;1299;15.0;2208.3
LIG000549;CMD000192;PRD00053;1;699;0.0;699.0
LIG000550;CMD000192;PRD00047;1;59;10.0;53.1
LIG000551;CMD000192;PRD00086;3;25;10.0;67.5
LIG000552;CMD000193;PRD00016;3;19;5.0;54.15
LIG000553;CMD000193;PRD00099;3;25;15.0;63.75
LIG000554;CMD000193;PRD00041;1;899;5.0;854.05
LIG000555;CMD000193;PRD00043;1;129;0.0;129.0
LIG000556;CMD000193;PRD00075;1;59;0.0;59.0
LIG000557;CMD000194;PRD00069;2;29;10.0;52.2
LIG000558;CMD000194;PRD00048;2;79;5.0;150.1
LIG000559;CMD000194;PRD00090;3;59;0.0;177.0
LIG000560;CMD000194;PRD00015;2;29;0.0;58.0
LIG000561;CMD000195;PRD00089;3;89;0.0;267.0
LIG000562;CMD000196;PRD00057;1;399;5.0;379.05
LIG000563;CMD000196;PRD00050;2;299;0.0;598.0
LIG000564;CMD000197;PRD00099;1;25;0.0;25.0
LIG000565;CMD000197;PRD00083;1;19;5.0;18.05
LIG000566;CMD000197;PRD00053;2;699;15.0;1188.3
LIG000567;CMD000198;PRD00009;3;1299;15.0;3312.45
LIG000568;CMD000198;PRD00046;2;149;5.0;283.1
LIG000569;CMD000198;PRD00054;3;149;0.0;447.0
LIG000570;CMD000198;PRD00078;1;29;15.0;24.65
LIG000571;CMD000198;PRD00094;3;29;0.0;87.0
LIG000572;CMD000199;PRD00074;1;129;0.0;129.0
LIG000573;CMD000199;PRD00011;3;699;15.0;1782.45
LIG000574;CMD000199;PRD00015;3;29;0.0;87.0
LIG000575;CMD000200;PRD00088;2;49;0.0;98.0
LIG000576;CMD000200;PRD00076;1;29;0.0;29.0
LIG000577;CMD000201;PRD00003;3;699;15.0;1782.45
LIG000578;CMD000202;PRD00052;3;89;5.0;253.65
LIG000579;CMD000203;PRD00092;3;45;5.0;128.25
LIG000580;CMD000204;PRD00037;2;299;0.0;598.0
LIG000581;CMD000204;PRD00096;2;9;0.0;18.0
LIG000582;CMD000204;PRD00064;3;799;0.0;2397.0
LIG000583;CMD000205;PRD00034;2;49;0.0;98.0
LIG000584;CMD000205;PRD00031;2;99;10.0;178.2
LIG000585;CMD000205;PRD00080;3;49;15.0;124.95
LIG000586;CMD000206;PRD00092;3;45;5.0;128.25
LIG000587;CMD000206;PRD00050;3;299;10.0;807.3
LIG000588;CMD000207;PRD00046;3;149;15.0;379.95
LIG000589;CMD000207;PRD00078;1;29;0.0;29.0
LIG000590;CMD000207;PRD00086;2;25;10.0;45.0
LIG000591;CMD000207;PRD00077;3;69;5.0;196.65
LIG000592;CMD000208;PRD00065;2;139;5.0;264.1
LIG000593;CMD000208;PRD00064;1;799;0.0;799.0
LIG000594;CMD000209;PRD00017;2;379;0.0;758.0
LIG000595;CMD000210;PRD00056;3;89;5.0;253.65
LIG000596;CMD000210;PRD00022;1;79;10.0;71.1
LIG000597;CMD000210;PRD00041;3;899;15.0;2292.45
LIG000598;CMD000211;PRD00061;2;39;0.0;78.0
LIG000599;CMD000212;PRD00063;1;19;0.0;19.0
LIG000600;CMD000212;PRD00059;2;39;0.0;78.0
LIG000601;CMD000212;PRD00064;1;799;0.0;799.0
LIG000602;CMD000212;PRD00015;1;29;0.0;29.0
LIG000603;CMD000212;PRD00093;3;19;10.0;51.3
LIG000604;CMD000213;PRD00024;2;25;15.0;42.5
LIG000605;CMD000213;PRD00054;1;149;0.0;149.0
LIG000606;CMD000213;PRD00010;1;799;0.0;799.0
LIG000607;CMD000213;PRD00032;3;59;15.0;150.45
LIG000608;CMD000213;PRD00099;1;25;5.0;23.75
LIG000609;CMD000214;PRD00059;3;39;0.0;117.0
LIG000610;CMD000214;PRD00081;2;39;0.0;78.0
LIG000611;CMD000214;PRD00035;3;69;10.0;186.3
LIG000612;CMD000214;PRD00077;2;69;0.0;138.0
LIG000613;CMD000215;PRD00008;3;999;10.0;2697.3
LIG000614;CMD000215;PRD00096;2;9;0.0;18.0
LIG000615;CMD000215;PRD00010;2;799;0.0;1598.0
LIG000616;CMD000216;PRD00100;3;19;0.0;57.0
LIG000617;CMD000216;PRD00052;1;89;0.0;89.0
LIG000618;CMD000216;PRD00037;2;299;5.0;568.1
LIG000619;CMD000216;PRD00083;3;19;0.0;57.0
LIG000620;CMD000217;PRD00026;2;119;10.0;214.2
LIG000621;CMD000217;PRD00063;3;19;5.0;54.15
LIG000622;CMD000217;PRD00058;1;249;5.0;236.55
LIG000623;CMD000217;PRD00050;2;299;10.0;538.2
LIG000624;CMD000217;PRD00061;1;39;5.0;37.05
LIG000625;CMD000218;PRD00064;3;799;15.0;2037.45
LIG000626;CMD000218;PRD00068;3;39;0.0;117.0
LIG000627;CMD000219;PRD00032;2;59;10.0;106.2
LIG000628;CMD000219;PRD00067;1;49;10.0;44.1
LIG000629;CMD000219;PRD00055;1;79;0.0;79.0
LIG000630;CMD000220;PRD00033;3;199;0.0;597.0
LIG000631;CMD000220;PRD00075;1;59;15.0;50.15
LIG000632;CMD000220;PRD00011;3;699;5.0;1992.15
LIG000633;CMD000221;PRD00076;3;29;5.0;82.65
LIG000634;CMD000221;PRD00093;3;19;0.0;57.0
LIG000635;CMD000221;PRD00059;2;39;0.0;78.0
LIG000636;CMD000222;PRD00003;1;699;15.0;594.15
LIG000637;CMD000222;PRD00001;2;1199;5.0;2278.1
LIG000638;CMD000222;PRD00051;3;449;5.0;1279.65
LIG000639;CMD000222;PRD00015;3;29;15.0;73.95
LIG000640;CMD000222;PRD00002;3;899;15.0;2292.45
LIG000641;CMD000223;PRD00017;1;379;0.0;379.0
LIG000642;CMD000224;PRD00056;3;89;0.0;267.0
LIG000643;CMD000224;PRD00081;1;39;0.0;39.0
LIG000644;CMD000225;PRD00095;2;25;5.0;47.5
LIG000645;CMD000225;PRD00090;2;59;0.0;118.0
LIG000646;CMD000226;PRD00043;1;129;0.0;129.0
LIG000647;CMD000227;PRD00005;2;1299;10.0;2338.2
LIG000648;CMD000227;PRD00063;3;19;15.0;48.45
LIG000649;CMD000227;PRD00052;3;89;15.0;226.95
LIG000650;CMD000228;PRD00041;2;899;5.0;1708.1
LIG000651;CMD000228;PRD00071;1;69;5.0;65.55
LIG000652;CMD000228;PRD00009;3;1299;15.0;3312.45
LIG000653;CMD000228;PRD00035;2;69;5.0;131.1
LIG000654;CMD000228;PRD00083;3;19;5.0;54.15
LIG000655;CMD000229;PRD00029;3;129;15.0;328.95
LIG000656;CMD000229;PRD00076;2;29;0.0;58.0
LIG000657;CMD000229;PRD00088;2;49;15.0;83.3
LIG000658;CMD000229;PRD00044;3;449;5.0;1279.65
LIG000659;CMD000229;PRD00078;2;29;15.0;49.3
LIG000660;CMD000230;PRD00086;2;25;0.0;50.0
LIG000661;CMD000231;PRD00031;1;99;0.0;99.0
LIG000662;CMD000231;PRD00027;2;89;0.0;178.0
LIG000663;CMD000231;PRD00072;2;39;15.0;66.3
LIG000664;CMD000232;PRD00030;2;189;0.0;378.0
LIG000665;CMD000232;PRD00016;2;19;0.0;38.0
LIG000666;CMD000232;PRD00072;3;39;0.0;117.0
LIG000667;CMD000232;PRD00029;1;129;15.0;109.65
LIG000668;CMD000232;PRD00063;3;19;10.0;51.3
LIG000669;CMD000233;PRD00079;1;15;0.0;15.0
LIG000670;CMD000233;PRD00014;3;49;0.0;147.0
LIG000671;CMD000233;PRD00072;1;39;0.0;39.0
LIG000672;CMD000233;PRD00006;1;1499;15.0;1274.15
LIG000673;CMD000233;PRD00065;2;139;15.0;236.3
LIG000674;CMD000234;PRD00018;2;329;5.0;625.1
LIG000675;CMD000234;PRD00016;1;19;0.0;19.0
LIG000676;CMD000234;PRD00026;2;119;0.0;238.0
LIG000677;CMD000235;PRD00020;3;349;5.0;994.65
LIG000678;CMD000235;PRD00097;1;15;0.0;15.0
LIG000679;CMD000236;PRD00057;1;399;0.0;399.0
LIG000680;CMD000237;PRD00056;2;89;0.0;178.0
LIG000681;CMD000237;PRD00008;3;999;15.0;2547.45
LIG000682;CMD000238;PRD00093;2;19;0.0;38.0
LIG000683;CMD000238;PRD00096;2;9;10.0;16.2
LIG000684;CMD000238;PRD00041;3;899;0.0;2697.0
LIG000685;CMD000239;PRD00039;1;149;10.0;134.1
LIG000686;CMD000239;PRD00011;2;699;5.0;1328.1
LIG000687;CMD000240;PRD00040;1;49;0.0;49.0
LIG000688;CMD000240;PRD00067;1;49;10.0;44.1
LIG000689;CMD000240;PRD00044;3;449;0.0;1347.0
LIG000690;CMD000240;PRD00097;1;15;0.0;15.0
LIG000691;CMD000240;PRD00082;3;49;5.0;139.65
LIG000692;CMD000241;PRD00007;3;1199;0.0;3597.0
LIG000693;CMD000242;PRD00030;3;189;10.0;510.3
LIG000694;CMD000242;PRD00045;3;89;0.0;267.0
LIG000695;CMD000242;PRD00039;3;149;5.0;424.65
LIG000696;CMD000242;PRD00037;3;299;15.0;762.45
LIG000697;CMD000242;PRD00086;1;25;0.0;25.0
LIG000698;CMD000243;PRD00053;2;699;0.0;1398.0
LIG000699;CMD000243;PRD00011;2;699;0.0;1398.0
LIG000700;CMD000243;PRD00012;2;449;0.0;898.0
LIG000701;CMD000243;PRD00008;2;999;15.0;1698.3
LIG000702;CMD000244;PRD00057;2;399;0.0;798.0
LIG000703;CMD000244;PRD00089;1;89;10.0;80.1
LIG000704;CMD000244;PRD00063;1;19;5.0;18.05
LIG000705;CMD000244;PRD00094;3;29;5.0;82.65
LIG000706;CMD000245;PRD00005;2;1299;0.0;2598.0
LIG000707;CMD000245;PRD00096;3;9;5.0;25.65
LIG000708;CMD000245;PRD00021;1;59;0.0;59.0
LIG000709;CMD000245;PRD00072;2;39;10.0;70.2
LIG000710;CMD000246;PRD00038;1;79;0.0;79.0
LIG000711;CMD000246;PRD00063;3;19;5.0;54.15
LIG000712;CMD000246;PRD00004;1;599;0.0;599.0
LIG000713;CMD000247;PRD00009;2;1299;10.0;2338.2
LIG000714;CMD000247;PRD00006;2;1499;10.0;2698.2
LIG000715;CMD000247;PRD00054;2;149;0.0;298.0
LIG000716;CMD000248;PRD00098;3;15;0.0;45.0
LIG000717;CMD000248;PRD00058;1;249;10.0;224.1
LIG000718;CMD000248;PRD00086;3;25;10.0;67.5
LIG000719;CMD000248;PRD00020;2;349;5.0;663.1
LIG000720;CMD000249;PRD00022;3;79;0.0;237.0
LIG000721;CMD000250;PRD00080;3;49;0.0;147.0
LIG000722;CMD000250;PRD00070;3;89;10.0;240.3
LIG000723;CMD000251;PRD00036;1;129;0.0;129.0
LIG000724;CMD000252;PRD00076;2;29;5.0;55.1
LIG000725;CMD000252;PRD00006;1;1499;5.0;1424.05
LIG000726;CMD000252;PRD00063;1;19;10.0;17.1
LIG000727;CMD000252;PRD00003;2;699;5.0;1328.1
LIG000728;CMD000253;PRD00099;2;25;5.0;47.5
LIG000729;CMD000253;PRD00012;3;449;0.0;1347.0
LIG000730;CMD000253;PRD00020;1;349;10.0;314.1
LIG000731;CMD000254;PRD00053;2;699;5.0;1328.1
LIG000732;CMD000254;PRD00042;1;249;0.0;249.0
LIG000733;CMD000255;PRD00015;2;29;10.0;52.2
LIG000734;CMD000255;PRD00035;2;69;0.0;138.0
LIG000735;CMD000255;PRD00008;2;999;0.0;1998.0
LIG000736;CMD000255;PRD00041;2;899;15.0;1528.3
LIG000737;CMD000256;PRD00073;1;199;15.0;169.15
LIG000738;CMD000256;PRD00053;3;699;0.0;2097.0
LIG000739;CMD000256;PRD00058;1;249;0.0;249.0
LIG000740;CMD000257;PRD00001;2;1199;10.0;2158.2
LIG000741;CMD000258;PRD00033;1;199;10.0;179.1
LIG000742;CMD000258;PRD00088;3;49;0.0;147.0
LIG000743;CMD000258;PRD00049;1;599;0.0;599.0
LIG000744;CMD000258;PRD00045;3;89;10.0;240.3
LIG000745;CMD000258;PRD00081;3;39;0.0;117.0
LIG000746;CMD000259;PRD00027;3;89;0.0;267.0
LIG000747;CMD000259;PRD00079;3;15;0.0;45.0
LIG000748;CMD000259;PRD00065;3;139;5.0;396.15
LIG000749;CMD000259;PRD00041;2;899;0.0;1798.0
LIG000750;CMD000260;PRD00089;1;89;15.0;75.65
LIG000751;CMD000261;PRD00072;2;39;10.0;70.2
LIG000752;CMD000261;PRD00090;1;59;15.0;50.15
LIG000753;CMD000261;PRD00091;3;35;0.0;105.0
LIG000754;CMD000261;PRD00063;3;19;0.0;57.0
LIG000755;CMD000262;PRD00023;1;129;5.0;122.55
LIG000756;CMD000262;PRD00099;2;25;0.0;50.0
LIG000757;CMD000262;PRD00090;2;59;0.0;118.0
LIG000758;CMD000262;PRD00002;1;899;15.0;764.15
LIG000759;CMD000263;PRD00030;2;189;0.0;378.0
LIG000760;CMD000263;PRD00064;2;799;5.0;1518.1
LIG000761;CMD000264;PRD00036;3;129;10.0;348.3
LIG000762;CMD000265;PRD00017;2;379;10.0;682.2
LIG000763;CMD000266;PRD00033;2;199;15.0;338.3
LIG000764;CMD000266;PRD00088;3;49;15.0;124.95
LIG000765;CMD000266;PRD00072;1;39;0.0;39.0
LIG000766;CMD000266;PRD00059;2;39;5.0;74.1
LIG000767;CMD000266;PRD00001;2;1199;0.0;2398.0
LIG000768;CMD000267;PRD00036;2;129;10.0;232.2
LIG000769;CMD000268;PRD00089;1;89;0.0;89.0
LIG000770;CMD000268;PRD00055;1;79;0.0;79.0
LIG000771;CMD000269;PRD00081;2;39;0.0;78.0
LIG000772;CMD000269;PRD00043;2;129;0.0;258.0
LIG000773;CMD000269;PRD00033;2;199;10.0;358.2
LIG000774;CMD000269;PRD00032;1;59;0.0;59.0
LIG000775;CMD000269;PRD00014;3;49;10.0;132.3
LIG000776;CMD000270;PRD00041;1;899;5.0;854.05
LIG000777;CMD000270;PRD00089;1;89;0.0;89.0
LIG000778;CMD000270;PRD00009;3;1299;15.0;3312.45
LIG000779;CMD000270;PRD00017;2;379;0.0;758.0
LIG000780;CMD000271;PRD00080;2;49;0.0;98.0
LIG000781;CMD000272;PRD00080;1;49;5.0;46.55
LIG000782;CMD000272;PRD00013;3;279;0.0;837.0
LIG000783;CMD000272;PRD00044;3;449;0.0;1347.0
LIG000784;CMD000272;PRD00084;1;25;0.0;25.0
LIG000785;CMD000272;PRD00087;1;29;10.0;26.1
LIG000786;CMD000273;PRD00054;3;149;5.0;424.65
LIG000787;CMD000273;PRD00062;1;59;0.0;59.0
LIG000788;CMD000273;PRD00093;1;19;0.0;19.0
LIG000789;CMD000274;PRD00075;1;59;0.0;59.0
LIG000790;CMD000274;PRD00070;2;89;0.0;178.0
LIG000791;CMD000274;PRD00100;3;19;0.0;57.0
LIG000792;CMD000275;PRD00007;1;1199;0.0;1199.0
LIG000793;CMD000275;PRD00055;2;79;0.0;158.0
LIG000794;CMD000275;PRD00045;3;89;5.0;253.65
LIG000795;CMD000275;PRD00026;3;119;15.0;303.45
LIG000796;CMD000275;PRD00082;2;49;10.0;88.2
LIG000797;CMD000276;PRD00021;1;59;5.0;56.05
LIG000798;CMD000276;PRD00014;1;49;0.0;49.0
LIG000799;CMD000276;PRD00059;3;39;0.0;117.0
LIG000800;CMD000277;PRD00027;2;89;0.0;178.0
LIG000801;CMD000277;PRD00052;1;89;0.0;89.0
LIG000802;CMD000277;PRD00024;1;25;10.0;22.5
LIG000803;CMD000277;PRD00001;1;1199;0.0;1199.0
LIG000804;CMD000278;PRD00037;1;299;0.0;299.0
LIG000805;CMD000278;PRD00023;3;129;0.0;387.0
LIG000806;CMD000279;PRD00013;1;279;5.0;265.05
LIG000807;CMD000279;PRD00003;3;699;0.0;2097.0
LIG000808;CMD000279;PRD00087;2;29;0.0;58.0
LIG000809;CMD000280;PRD00056;1;89;0.0;89.0
LIG000810;CMD000280;PRD00092;1;45;10.0;40.5
LIG000811;CMD000280;PRD00009;2;1299;15.0;2208.3
LIG000812;CMD000280;PRD00016;2;19;0.0;38.0
LIG000813;CMD000280;PRD00019;3;129;5.0;367.65
LIG000814;CMD000281;PRD00042;1;249;15.0;211.65
LIG000815;CMD000281;PRD00032;2;59;0.0;118.0
LIG000816;CMD000282;PRD00009;3;1299;10.0;3507.3
LIG000817;CMD000282;PRD00022;2;79;5.0;150.1
LIG000818;CMD000282;PRD00066;3;249;5.0;709.65
LIG000819;CMD000282;PRD00050;1;299;0.0;299.0
LIG000820;CMD000282;PRD00097;3;15;0.0;45.0
LIG000821;CMD000283;PRD00084;2;25;0.0;50.0
LIG000822;CMD000283;PRD00005;2;1299;0.0;2598.0
LIG000823;CMD000283;PRD00027;2;89;5.0;169.1
LIG000824;CMD000283;PRD00029;2;129;10.0;232.2
LIG000825;CMD000283;PRD00026;1;119;0.0;119.0
LIG000826;CMD000284;PRD00030;2;189;10.0;340.2
LIG000827;CMD000284;PRD00075;3;59;0.0;177.0
LIG000828;CMD000284;PRD00006;2;1499;5.0;2848.1
LIG000829;CMD000285;PRD00023;2;129;0.0;258.0
LIG000830;CMD000286;PRD00083;1;19;0.0;19.0
LIG000831;CMD000286;PRD00011;2;699;0.0;1398.0
LIG000832;CMD000286;PRD00036;3;129;0.0;387.0
LIG000833;CMD000286;PRD00030;2;189;0.0;378.0
LIG000834;CMD000286;PRD00013;3;279;0.0;837.0
LIG000835;CMD000287;PRD00099;2;25;0.0;50.0
LIG000836;CMD000288;PRD00051;1;449;15.0;381.65
LIG000837;CMD000288;PRD00030;3;189;0.0;567.0
LIG000838;CMD000289;PRD00041;1;899;5.0;854.05
LIG000839;CMD000290;PRD00018;2;329;15.0;559.3
LIG000840;CMD000290;PRD00074;1;129;5.0;122.55
LIG000841;CMD000290;PRD00017;3;379;0.0;1137.0
LIG000842;CMD000291;PRD00076;1;29;0.0;29.0
LIG000843;CMD000291;PRD00003;1;699;0.0;699.0
LIG000844;CMD000291;PRD00073;3;199;15.0;507.45
LIG000845;CMD000292;PRD00069;2;29;0.0;58.0
LIG000846;CMD000293;PRD00014;3;49;0.0;147.0
LIG000847;CMD000293;PRD00087;1;29;15.0;24.65
LIG000848;CMD000294;PRD00030;3;189;10.0;510.3
LIG000849;CMD000294;PRD00038;1;79;5.0;75.05
LIG000850;CMD000295;PRD00015;3;29;5.0;82.65
LIG000851;CMD000295;PRD00017;2;379;15.0;644.3
LIG000852;CMD000296;PRD00078;2;29;10.0;52.2
LIG000853;CMD000296;PRD00074;1;129;10.0;116.1
LIG000854;CMD000297;PRD00052;3;89;0.0;267.0
LIG000855;CMD000298;PRD00037;3;299;5.0;852.15
LIG000856;CMD000299;PRD00094;1;29;15.0;24.65
LIG000857;CMD000299;PRD00056;3;89;0.0;267.0
LIG000858;CMD000299;PRD00059;2;39;15.0;66.3
LIG000859;CMD000299;PRD00050;1;299;0.0;299.0
LIG000860;CMD000299;PRD00085;1;35;0.0;35.0
LIG000861;CMD000300;PRD00098;1;15;0.0;15.0
LIG000862;CMD000300;PRD00071;3;69;0.0;207.0
LIG000863;CMD000300;PRD00016;2;19;5.0;36.1
LIG000864;CMD000300;PRD00048;1;79;0.0;79.0
LIG000865;CMD000301;PRD00044;2;449;0.0;898.0
LIG000866;CMD000301;PRD00096;1;9;0.0;9.0
LIG000867;CMD000301;PRD00052;1;89;15.0;75.65
LIG000868;CMD000301;PRD00025;1;69;0.0;69.0
LIG000869;CMD000302;PRD00092;1;45;5.0;42.75
LIG000870;CMD000302;PRD00057;2;399;0.0;798.0
LIG000871;CMD000303;PRD00095;1;25;15.0;21.25
LIG000872;CMD000303;PRD00051;2;449;0.0;898.0
LIG000873;CMD000303;PRD00022;2;79;0.0;158.0
LIG000874;CMD000303;PRD00010;1;799;0.0;799.0
LIG000875;CMD000303;PRD00086;3;25;0.0;75.0
LIG000876;CMD000304;PRD00050;3;299;0.0;897.0
LIG000877;CMD000305;PRD00048;1;79;0.0;79.0
LIG000878;CMD000305;PRD00031;1;99;5.0;94.05
LIG000879;CMD000306;PRD00006;3;1499;0.0;4497.0
LIG000880;CMD000306;PRD00054;2;149;0.0;298.0
LIG000881;CMD000307;PRD00016;2;19;0.0;38.0
LIG000882;CMD000307;PRD00030;1;189;0.0;189.0
LIG000883;CMD000307;PRD00028;2;79;15.0;134.3
LIG000884;CMD000307;PRD00014;2;49;0.0;98.0
LIG000885;CMD000308;PRD00009;1;1299;5.0;1234.05
LIG000886;CMD000309;PRD00013;3;279;15.0;711.45
LIG000887;CMD000309;PRD00077;2;69;15.0;117.3
LIG000888;CMD000309;PRD00042;3;249;0.0;747.0
LIG000889;CMD000310;PRD00066;3;249;10.0;672.3
LIG000890;CMD000310;PRD00082;3;49;0.0;147.0
LIG000891;CMD000310;PRD00095;1;25;0.0;25.0
LIG000892;CMD000310;PRD00030;3;189;0.0;567.0
LIG000893;CMD000311;PRD00038;1;79;15.0;67.15
LIG000894;CMD000311;PRD00026;1;119;0.0;119.0
LIG000895;CMD000311;PRD00020;3;349;10.0;942.3
LIG000896;CMD000311;PRD00049;2;599;15.0;1018.3
LIG000897;CMD000312;PRD00083;1;19;15.0;16.15
LIG000898;CMD000312;PRD00037;2;299;0.0;598.0
LIG000899;CMD000312;PRD00097;1;15;0.0;15.0
LIG000900;CMD000312;PRD00004;3;599;0.0;1797.0
LIG000901;CMD000313;PRD00081;1;39;0.0;39.0
LIG000902;CMD000313;PRD00001;1;1199;15.0;1019.15
LIG000903;CMD000313;PRD00009;1;1299;0.0;1299.0
LIG000904;CMD000313;PRD00063;1;19;0.0;19.0
LIG000905;CMD000314;PRD00040;1;49;5.0;46.55
LIG000906;CMD000314;PRD00022;1;79;10.0;71.1
LIG000907;CMD000314;PRD00093;1;19;0.0;19.0
LIG000908;CMD000314;PRD00026;2;119;10.0;214.2
LIG000909;CMD000315;PRD00022;3;79;10.0;213.3
LIG000910;CMD000315;PRD00061;3;39;5.0;111.15
LIG000911;CMD000315;PRD00057;1;399;5.0;379.05
LIG000912;CMD000315;PRD00055;1;79;5.0;75.05
LIG000913;CMD000316;PRD00060;2;79;10.0;142.2
LIG000914;CMD000316;PRD00040;3;49;5.0;139.65
LIG000915;CMD000316;PRD00059;1;39;0.0;39.0
LIG000916;CMD000316;PRD00037;1;299;15.0;254.15
LIG000917;CMD000317;PRD00052;2;89;5.0;169.1
LIG000918;CMD000317;PRD00054;2;149;0.0;298.0
LIG000919;CMD000317;PRD00051;3;449;10.0;1212.3
LIG000920;CMD000317;PRD00096;1;9;5.0;8.55
LIG000921;CMD000318;PRD00066;3;249;15.0;634.95
LIG000922;CMD000318;PRD00091;2;35;15.0;59.5
