commande_id;client_id;date_commande;heure_commande;statut;mode_paiement;transporteur;montant_ht;tva;frais_port;montant_ttc;code_promo
CMD000237;CLI00174;2023-11-19;10:57;Expédiée;Klarna;Colissimo;2725.45;545.09;0;3270.54;BIENVENUE10
CMD000238;CLI00215;2024-02-16;19:25;Retournée;Apple Pay;Chronopost;2751.2;550.24;0;3301.44;FLASH25
CMD000239;CLI00358;2023-12-20;19:46;Expédiée;PayPal;UPS;1462.2;292.44;0;1754.64;BIENVENUE10
CMD000240;CLI00110;2023-04-06;16:07;Retournée;Carte bancaire;Mondial Relay;1594.75;318.95;0;1913.7;BIENVENUE10
CMD000241;CLI00322;2024-06-03;15:19;En cours;Klarna;Colissimo;3597.0;719.4;0;4316.4;FLASH25
CMD000242;CLI00174;2023-08-30;13:33;Retournée;Klarna;Chronopost;1989.4;397.88;0;2387.28;SOLDES20
CMD000243;CLI00233;2023-04-11;16:25;Livrée;Klarna;UPS;5392.3;1078.46;0;6470.76;FIDELITE15
CMD000244;CLI00447;2023-09-28;10:45;Annulée;Klarna;UPS;978.8;195.76;0;1174.56;
CMD000245;CLI00356;2023-08-06;12:02;Annulée;Klarna;Chronopost;2752.85;550.57;0;3303.42;
CMD000246;CLI00191;2023-11-09;22:18;En cours;PayPal;Chronopost;732.15;146.43;0;878.58;FLASH25
CMD000247;CLI00002;2023-05-06;20:24;Retournée;Apple Pay;UPS;5334.4;1066.88;0;6401.28;
CMD000248;CLI00391;2023-05-22;11:57;Retournée;Apple Pay;Mondial Relay;999.7;199.94;0;1199.64;
CMD000249;CLI00491;2024-03-29;17:40;Livrée;Virement;UPS;237.0;47.4;0;284.4;
CMD000250;CLI00330;2024-07-26;11:48;Livrée;Apple Pay;UPS;387.3;77.46;0;464.76;
CMD000251;CLI00062;2024-06-28;21:45;Livrée;Klarna;DPD;129.0;25.8;0;154.8;
CMD000252;CLI00414;2024-06-30;12:05;En cours;Carte bancaire;Colissimo;2824.35;564.87;0;3389.22;
CMD000253;CLI00147;2023-05-28;13:11;Livrée;Carte bancaire;Colissimo;1708.6;341.72;0;2050.32;BIENVENUE10
CMD000254;CLI00200;2023-04-12;11:15;En cours;Klarna;UPS;1577.1;315.42;0;1892.52;
CMD000255;CLI00253;2024-06-04;11:58;Retournée;Carte bancaire;Mondial Relay;3716.5;743.3;0;4459.8;
CMD000256;CLI00127;2024-07-22;16:10;Livrée;PayPal;UPS;2515.15;503.03;0;3018.18;FIDELITE15
CMD000257;CLI00493;2024-07-22;12:41;Annulée;PayPal;Colissimo;2158.2;431.64;0;2589.84;
CMD000258;CLI00478;2024-05-08;12:05;Livrée;Apple Pay;Colissimo;1282.4;256.48;0;1538.88;
CMD000259;CLI00372;2024-07-23;18:20;Livrée;Virement;Chronopost;2506.15;501.23;0;3007.38;FLASH25
CMD000260;CLI00492;2024-09-05;22:00;En cours;Klarna;DPD;75.65;15.13;0;90.78;
CMD000261;CLI00462;2023-01-10;22:53;Livrée;Apple Pay;Colissimo;282.35;56.47;0;338.82;SOLDES20
CMD000262;CLI00498;2024-01-21;08:48;En cours;Virement;Mondial Relay;1054.7;210.94;0;1265.64;
CMD000263;CLI00047;2024-09-20;22:45;Livrée;Klarna;Chronopost;1896.1;379.22;0;2275.32;
CMD000264;CLI00101;2024-10-15;15:10;Expédiée;Klarna;Chronopost;348.3;69.66;0;417.96;
CMD000265;CLI00034;2024-08-25;21:14;Livrée;Klarna;Mondial Relay;682.2;136.44;0;818.64;
CMD000266;CLI00435;2023-01-24;18:33;Retournée;Apple Pay;DPD;2974.35;594.87;0;3569.22;SOLDES20
CMD000267;CLI00265;2023-02-14;15:20;Livrée;Carte bancaire;DPD;232.2;46.44;0;278.64;
CMD000268;CLI00172;2023-03-25;13:19;Livrée;Carte bancaire;Colissimo;168.0;33.6;0;201.6;
CMD000269;CLI00246;2024-03-18;15:48;Livrée;Carte bancaire;DPD;885.5;177.1;0;1062.6;
CMD000270;CLI00044;2023-03-04;09:43;Livrée;Carte bancaire;UPS;5013.5;1002.7;0;6016.2;
CMD000271;CLI00151;2024-01-26;21:38;Expédiée;Klarna;Colissimo;98.0;19.6;0;117.6;FLASH25
CMD000272;CLI00197;2024-04-20;19:04;Expédiée;Klarna;Chronopost;2281.65;456.33;0;2737.98;
CMD000273;CLI00327;2024-06-05;08:08;Livrée;Virement;UPS;502.65;100.53;0;603.18;FIDELITE15
CMD000274;CLI00263;2024-10-29;12:23;En cours;Carte bancaire;UPS;294.0;58.8;0;352.8;
CMD000275;CLI00030;2023-09-01;19:21;Retournée;Klarna;UPS;2002.3;400.46;0;2402.76;SOLDES20
CMD000276;CLI00316;2023-11-03;19:14;Expédiée;Apple Pay;UPS;222.05;44.41;0;266.46;
CMD000277;CLI00123;2024-05-07;12:28;En cours;PayPal;UPS;1488.5;297.7;0;1786.2;SOLDES20
CMD000278;CLI00023;2023-01-31;13:54;Livrée;Klarna;Chronopost;686.0;137.2;0;823.2;
CMD000279;CLI00101;2023-01-23;12:29;Livrée;PayPal;Mondial Relay;2420.05;484.01;0;2904.06;SOLDES20
CMD000280;CLI00339;2023-06-25;18:15;Retournée;Carte bancaire;UPS;2743.45;548.69;0;3292.14;
CMD000281;CLI00438;2024-07-02;21:32;Livrée;Klarna;DPD;329.65;65.93;0;395.58;
CMD000282;CLI00373;2023-03-25;16:44;Annulée;Apple Pay;DPD;4711.05;942.21;0;5653.26;FLASH25
CMD000283;CLI00138;2024-08-18;12:35;Expédiée;Carte bancaire;Chronopost;3168.3;633.66;0;3801.96;
CMD000284;CLI00152;2024-03-31;15:27;Retournée;Apple Pay;Mondial Relay;3365.3;673.06;0;4038.36;FLASH25
CMD000285;CLI00163;2023-10-07;12:41;Expédiée;Carte bancaire;Mondial Relay;258.0;51.6;0;309.6;
CMD000286;CLI00151;2024-05-28;12:19;Retournée;Virement;Chronopost;3019.0;603.8;0;3622.8;
CMD000287;CLI00438;2024-07-10;20:25;Livrée;Apple Pay;UPS;50.0;10.0;6.99;66.99;
CMD000288;CLI00242;2024-10-31;15:14;Retournée;Klarna;UPS;948.65;189.73;0;1138.38;FLASH25
CMD000289;CLI00370;2024-04-17;20:44;En cours;Apple Pay;Chronopost;854.05;170.81;0;1024.86;FLASH25
CMD000290;CLI00231;2024-07-25;13:14;Livrée;Apple Pay;DPD;1818.85;363.77;0;2182.62;FIDELITE15
CMD000291;CLI00391;2024-07-04;20:38;Livrée;Klarna;UPS;1235.45;247.09;0;1482.54;FIDELITE15
CMD000292;CLI00196;2023-07-29;15:06;Expédiée;Virement;UPS;58.0;11.6;0;69.6;FLASH25
CMD000293;CLI00328;2023-11-08;17:31;Livrée;Carte bancaire;Chronopost;171.65;34.33;0;205.98;
CMD000294;CLI00036;2024-01-31;08:23;Livrée;Klarna;Colissimo;585.35;117.07;0;702.42;
CMD000295;CLI00168;2024-02-25;09:24;Expédiée;PayPal;Chronopost;726.95;145.39;0;872.34;
CMD000296;CLI00159;2024-03-18;19:43;Annulée;Apple Pay;Mondial Relay;168.3;33.66;0;201.96;
CMD000297;CLI00004;2023-05-27;16:21;Annulée;Klarna;DPD;267.0;53.4;0;320.4;FLASH25
CMD000298;CLI00237;2024-08-12;13:44;Livrée;Virement;DPD;852.15;170.43;0;1022.58;
CMD000299;CLI00213;2023-09-13;22:40;Livrée;Klarna;Mondial Relay;691.95;138.39;0;830.34;
CMD000300;CLI00358;2023-08-11;11:32;Annulée;Carte bancaire;DPD;337.1;67.42;0;404.52;
CMD000301;CLI00038;2024-10-16;18:47;Annulée;Apple Pay;DPD;1051.65;210.33;0;1261.98;FLASH25
CMD000302;CLI00035;2023-03-26;10:53;Retournée;Carte bancaire;UPS;840.75;168.15;0;1008.9;
CMD000303;CLI00091;2023-10-29;22:43;Livrée;Klarna;Chronopost;1951.25;390.25;0;2341.5;FLASH25
CMD000304;CLI00357;2023-02-18;15:03;Retournée;Klarna;Colissimo;897.0;179.4;0;1076.4;
CMD000305;CLI00396;2024-01-22;08:00;Livrée;Virement;Chronopost;173.05;34.61;0;207.66;
CMD000306;CLI00113;2023-04-09;16:40;Livrée;PayPal;UPS;4795.0;959.0;0;5754.0;
CMD000307;CLI00479;2024-07-08;14:13;Expédiée;Apple Pay;Chronopost;459.3;91.86;0;551.16;
CMD000308;CLI00337;2023-10-13;12:49;En cours;Klarna;DPD;1234.05;246.81;0;1480.86;
CMD000309;CLI00365;2024-07-03;13:11;Livrée;Virement;DPD;1575.75;315.15;0;1890.9;
CMD000310;CLI00172;2023-01-19;12:15;Annulée;Apple Pay;Chronopost;1411.3;282.26;0;1693.56;
CMD000311;CLI00031;2023-05-21;22:21;En cours;PayPal;Mondial Relay;2146.75;429.35;0;2576.1;SOLDES20
CMD000312;CLI00330;2023-02-10;22:58;Retournée;PayPal;Chronopost;2426.15;485.23;0;2911.38;FIDELITE15
CMD000313;CLI00267;2023-11-26;10:37;Livrée;Klarna;Chronopost;2376.15;475.23;0;2851.38;
CMD000314;CLI00260;2023-03-22;15:40;Expédiée;PayPal;Mondial Relay;350.85;70.17;0;421.02;FLASH25
CMD000315;CLI00041;2024-01-04;14:54;Expédiée;Carte bancaire;Mondial Relay;778.55;155.71;0;934.26;
CMD000316;CLI00284;2023-06-29;15:12;Livrée;PayPal;Chronopost;575.0;115.0;0;690.0;
CMD000317;CLI00007;2024-05-27;22:02;En cours;Carte bancaire;DPD;1687.95;337.59;0;2025.54;
CMD000318;CLI00100;2024-03-22;14:59;Livrée;Apple Pay;Chronopost;710.6;142.12;0;852.72;
CMD000319;CLI00245;2023-02-05;10:16;En cours;Klarna;DPD;150.45;30.09;0;180.54;
CMD000320;CLI00131;2023-09-11;22:24;Livrée;Apple Pay;UPS;24.65;4.93;9.99;39.57;
CMD000321;CLI00266;2023-07-13;18:56;Expédiée;Apple Pay;UPS;774.3;154.86;0;929.16;BIENVENUE10
CMD000322;CLI00376;2024-02-26;21:09;Livrée;Virement;Chronopost;147.0;29.4;0;176.4;FIDELITE15
CMD000323;CLI00358;2023-11-12;16:26;Livrée;Virement;DPD;3436.15;687.23;0;4123.38;
CMD000324;CLI00091;2024-01-19;17:52;Livrée;PayPal;Chronopost;125.15;25.03;0;150.18;
CMD000325;CLI00031;2023-07-07;09:24;Livrée;Carte bancaire;Mondial Relay;3333.0;666.6;0;3999.6;
CMD000326;CLI00176;2023-01-31;11:33;Livrée;Carte bancaire;DPD;396.5;79.3;0;475.8;BIENVENUE10
CMD000327;CLI00478;2024-05-12;18:25;Annulée;Apple Pay;UPS;656.3;131.26;0;787.56;
CMD000328;CLI00500;2023-12-31;14:46;En cours;PayPal;Colissimo;2038.3;407.66;0;2445.96;
CMD000329;CLI00445;2024-06-27;16:26;Livrée;PayPal;Colissimo;911.1;182.22;0;1093.32;SOLDES20
CMD000330;CLI00009;2024-10-10;11:38;En cours;Apple Pay;DPD;42.5;8.5;6.99;57.99;
CMD000331;CLI00179;2024-03-14;17:12;Annulée;PayPal;UPS;58.0;11.6;0;69.6;
CMD000332;CLI00066;2024-05-24;11:15;Livrée;PayPal;Chronopost;306.4;61.28;0;367.68;
CMD000333;CLI00055;2024-03-21;18:30;Livrée;Carte bancaire;Chronopost;1395.0;279.0;0;1674.0;FLASH25
CMD000334;CLI00047;2023-12-07;20:14;Livrée;PayPal;Mondial Relay;5248.7;1049.74;0;6298.44;
CMD000335;CLI00149;2023-03-31;22:12;Livrée;Carte bancaire;UPS;1212.3;242.46;0;1454.76;SOLDES20
CMD000336;CLI00066;2023-11-17;17:37;Expédiée;PayPal;Colissimo;5522.05;1104.41;0;6626.46;FIDELITE15
CMD000337;CLI00005;2024-07-05;10:47;Annulée;Carte bancaire;UPS;764.3;152.86;0;917.16;SOLDES20
CMD000338;CLI00159;2024-05-29;08:51;Livrée;Virement;Chronopost;531.15;106.23;0;637.38;
CMD000339;CLI00435;2023-08-19;08:35;Livrée;Apple Pay;Mondial Relay;125.0;25.0;0;150.0;FIDELITE15
CMD000340;CLI00348;2024-04-29;10:20;En cours;Klarna;Colissimo;3458.3;691.66;0;4149.96;BIENVENUE10
CMD000341;CLI00235;2023-06-17;19:54;Livrée;Klarna;Colissimo;566.45;113.29;0;679.74;
CMD000342;CLI00193;2024-03-13;10:03;Livrée;Carte bancaire;UPS;530.1;106.02;0;636.12;SOLDES20
CMD000343;CLI00304;2024-03-20;14:49;Livrée;Carte bancaire;DPD;2629.85;525.97;0;3155.82;FIDELITE15
CMD000344;CLI00141;2024-10-09;11:01;Annulée;Klarna;UPS;1009.6;201.92;0;1211.52;FLASH25
CMD000345;CLI00141;2023-04-07;10:25;Livrée;Carte bancaire;DPD;483.5;96.7;0;580.2;FLASH25
CMD000346;CLI00033;2024-06-15;10:55;Retournée;Klarna;Chronopost;12.75;2.55;4.99;20.29;
CMD000347;CLI00285;2024-04-02;11:41;En cours;PayPal;Colissimo;1349.1;269.82;0;1618.92;BIENVENUE10
CMD000348;CLI00436;2023-02-05;16:10;Livrée;Apple Pay;Colissimo;278.0;55.6;0;333.6;
CMD000349;CLI00154;2023-02-17;22:22;Retournée;Klarna;UPS;799.0;159.8;0;958.8;
CMD000350;CLI00353;2023-04-12;17:35;Livrée;PayPal;UPS;1368.0;273.6;0;1641.6;SOLDES20
CMD000351;CLI00143;2023-05-12;14:41;Expédiée;PayPal;DPD;138.0;27.6;0;165.6;FLASH25
CMD000352;CLI00043;2023-09-18;18:44;Expédiée;PayPal;Mondial Relay;291.65;58.33;0;349.98;
CMD000353;CLI00215;2023-06-07;09:21;En cours;Carte bancaire;Mondial Relay;1330.9;266.18;0;1597.08;SOLDES20
CMD000354;CLI00399;2023-10-07;09:50;Livrée;Carte bancaire;Chronopost;976.6;195.32;0;1171.92;BIENVENUE10
CMD000355;CLI00302;2024-05-16;18:50;Livrée;Klarna;UPS;1063.5;212.7;0;1276.2;FIDELITE15
CMD000356;CLI00245;2024-08-29;17:47;Livrée;Virement;Colissimo;3080.55;616.11;0;3696.66;SOLDES20
CMD000357;CLI00363;2023-09-13;18:54;Expédiée;Carte bancaire;Mondial Relay;1292.05;258.41;0;1550.46;FIDELITE15
CMD000358;CLI00395;2023-11-17;09:10;Livrée;Klarna;Colissimo;2397.0;479.4;0;2876.4;
CMD000359;CLI00381;2023-10-20;19:07;Retournée;Apple Pay;Colissimo;3593.35;718.67;0;4312.02;
CMD000360;CLI00467;2023-01-08;10:04;Expédiée;Virement;Chronopost;584.35;116.87;0;701.22;SOLDES20
CMD000361;CLI00488;2023-02-22;12:16;Expédiée;PayPal;Colissimo;1223.5;244.7;0;1468.2;FIDELITE15
CMD000362;CLI00112;2023-11-09;08:22;Retournée;Carte bancaire;UPS;225.15;45.03;0;270.18;FLASH25
CMD000363;CLI00169;2023-11-02;10:25;En cours;Virement;Colissimo;2038.3;407.66;0;2445.96;
CMD000364;CLI00221;2024-05-18;14:07;Livrée;Apple Pay;Colissimo;117.0;23.4;0;140.4;
CMD000365;CLI00394;2023-09-14;10:08;Livrée;Virement;DPD;1444.7;288.94;0;1733.64;
CMD000366;CLI00184;2023-07-23;13:57;Livrée;Carte bancaire;Chronopost;2832.35;566.47;0;3398.82;
CMD000367;CLI00486;2024-05-05;15:51;Livrée;PayPal;Mondial Relay;268.2;53.64;0;321.84;FIDELITE15
CMD000368;CLI00257;2024-02-03;13:32;Livrée;Carte bancaire;Chronopost;49.0;9.8;4.99;63.79;
CMD000369;CLI00348;2023-12-17;11:17;Expédiée;Carte bancaire;Mondial Relay;1268.8;253.76;0;1522.56;
CMD000370;CLI00342;2024-03-15;11:07;Livrée;PayPal;DPD;380.95;76.19;0;457.14;
CMD000371;CLI00141;2023-07-16;11:21;Livrée;Apple Pay;DPD;2240.35;448.07;0;2688.42;
CMD000372;CLI00262;2024-03-13;22:03;Livrée;PayPal;Colissimo;313.65;62.73;0;376.38;
CMD000373;CLI00027;2023-11-26;13:19;Livrée;Carte bancaire;Colissimo;224.05;44.81;0;268.86;
CMD000374;CLI00350;2024-07-19;12:13;Livrée;Klarna;DPD;241.95;48.39;0;290.34;
CMD000375;CLI00455;2023-04-19;15:48;Livrée;PayPal;UPS;3232.55;646.51;0;3879.06;
CMD000376;CLI00023;2023-05-11;09:30;Livrée;Apple Pay;UPS;814.2;162.84;0;977.04;
CMD000377;CLI00086;2024-09-05;19:52;Livrée;Apple Pay;DPD;4734.0;946.8;0;5680.8;
CMD000378;CLI00085;2024-03-24;17:44;Retournée;Carte bancaire;UPS;702.0;140.4;0;842.4;FLASH25
CMD000379;CLI00258;2024-06-21;16:15;Livrée;Virement;Colissimo;346.2;69.24;0;415.44;
CMD000380;CLI00483;2023-10-12;18:38;Livrée;Virement;Mondial Relay;1275.1;255.02;0;1530.12;
CMD000381;CLI00485;2024-07-16;21:00;Livrée;Virement;Chronopost;1410.75;282.15;0;1692.9;BIENVENUE10
CMD000382;CLI00091;2023-09-20;21:28;Livrée;PayPal;Mondial Relay;411.15;82.23;0;493.38;BIENVENUE10
CMD000383;CLI00105;2024-08-18;10:57;Expédiée;Apple Pay;Colissimo;1012.95;202.59;0;1215.54;FLASH25
CMD000384;CLI00093;2024-04-15;12:01;Livrée;Virement;Chronopost;286.45;57.29;0;343.74;
CMD000385;CLI00419;2024-02-08;11:29;Livrée;Apple Pay;Colissimo;122.55;24.51;0;147.06;
CMD000386;CLI00373;2023-01-13;17:00;Livrée;Carte bancaire;Colissimo;2389.15;477.83;0;2866.98;SOLDES20
CMD000387;CLI00437;2023-03-29;13:30;Livrée;PayPal;Chronopost;183.15;36.63;0;219.78;
CMD000388;CLI00279;2023-10-01;16:18;Retournée;Carte bancaire;UPS;699.0;139.8;0;838.8;FIDELITE15
CMD000389;CLI00073;2023-01-02;10:22;Livrée;Virement;Chronopost;359.1;71.82;0;430.92;FIDELITE15
CMD000390;CLI00352;2023-04-26;17:21;Annulée;Carte bancaire;Mondial Relay;287.0;57.4;0;344.4;
CMD000391;CLI00459;2023-02-14;14:09;Livrée;Virement;UPS;175.35;35.07;0;210.42;BIENVENUE10
CMD000392;CLI00179;2023-04-17;15:46;Livrée;Apple Pay;Colissimo;193.9;38.78;0;232.68;
CMD000393;CLI00296;2024-03-13;13:31;Livrée;Apple Pay;DPD;947.0;189.4;0;1136.4;FIDELITE15
CMD000394;CLI00309;2024-10-13;16:34;En cours;Apple Pay;UPS;215.65;43.13;0;258.78;
CMD000395;CLI00197;2023-03-27;10:58;Expédiée;Carte bancaire;Colissimo;871.65;174.33;0;1045.98;SOLDES20
CMD000396;CLI00185;2023-05-23;10:24;Livrée;Carte bancaire;DPD;487.1;97.42;0;584.52;SOLDES20
CMD000397;CLI00028;2023-04-19;10:48;Livrée;PayPal;DPD;1163.65;232.73;0;1396.38;
CMD000398;CLI00384;2024-06-24;08:38;Livrée;PayPal;UPS;2589.6;517.92;0;3107.52;
CMD000399;CLI00006;2024-02-10;16:24;Expédiée;PayPal;Chronopost;698.0;139.6;0;837.6;FIDELITE15
CMD000400;CLI00317;2023-02-27;21:24;Livrée;PayPal;Colissimo;187.3;37.46;0;224.76;SOLDES20
CMD000401;CLI00332;2024-03-10;16:06;Livrée;Carte bancaire;Chronopost;1064.0;212.8;0;1276.8;
CMD000402;CLI00388;2023-11-13;12:00;Livrée;Virement;Mondial Relay;4193.25;838.65;0;5031.9;FIDELITE15
CMD000403;CLI00257;2023-07-19;20:49;En cours;PayPal;Colissimo;1416.5;283.3;0;1699.8;FIDELITE15
CMD000404;CLI00245;2024-08-23;22:13;Livrée;PayPal;Chronopost;1312.0;262.4;0;1574.4;SOLDES20
CMD000405;CLI00230;2023-05-15;17:38;En cours;Carte bancaire;Chronopost;278.8;55.76;0;334.56;FLASH25
CMD000406;CLI00050;2023-01-16;09:17;Livrée;Klarna;Mondial Relay;2561.55;512.31;0;3073.86;SOLDES20
CMD000407;CLI00046;2023-03-14;21:18;Livrée;Apple Pay;DPD;704.45;140.89;0;845.34;
CMD000408;CLI00226;2024-01-11;19:52;Retournée;Klarna;Colissimo;5569.55;1113.91;0;6683.46;
CMD000409;CLI00437;2023-04-18;18:34;Livrée;Apple Pay;Colissimo;2001.45;400.29;0;2401.74;
CMD000410;CLI00093;2023-04-21;09:17;Expédiée;Apple Pay;Colissimo;4303.45;860.69;0;5164.14;
CMD000411;CLI00486;2024-04-26;22:51;Livrée;Virement;DPD;1207.1;241.42;0;1448.52;FLASH25
CMD000412;CLI00110;2023-02-25;12:40;Livrée;PayPal;Colissimo;42.75;8.55;6.99;58.29;
CMD000413;CLI00036;2023-10-08;21:26;Expédiée;Klarna;Chronopost;424.65;84.93;0;509.58;BIENVENUE10
CMD000414;CLI00095;2023-02-25;19:27;Livrée;Virement;UPS;982.7;196.54;0;1179.24;FIDELITE15
CMD000415;CLI00422;2023-01-11;10:57;Retournée;Apple Pay;Chronopost;1945.5;389.1;0;2334.6;FLASH25
CMD000416;CLI00443;2023-11-21;11:47;Livrée;PayPal;DPD;1487.95;297.59;0;1785.54;
CMD000417;CLI00308;2024-01-22;22:19;Livrée;Klarna;Colissimo;434.0;86.8;0;520.8;FLASH25
CMD000418;CLI00333;2024-04-11;17:10;Expédiée;Klarna;DPD;584.65;116.93;0;701.58;FIDELITE15
CMD000419;CLI00146;2024-03-23;16:37;Livrée;Carte bancaire;Mondial Relay;3421.15;684.23;0;4105.38;FIDELITE15
CMD000420;CLI00109;2023-08-17;16:18;Annulée;Virement;Mondial Relay;1606.85;321.37;0;1928.22;BIENVENUE10
CMD000421;CLI00430;2024-02-29;08:09;Livrée;Virement;UPS;149.0;29.8;0;178.8;SOLDES20
CMD000422;CLI00172;2023-06-24;21:03;Expédiée;Klarna;DPD;1314.75;262.95;0;1577.7;
CMD000423;CLI00481;2024-10-13;09:45;Expédiée;PayPal;UPS;2065.0;413.0;0;2478.0;
CMD000424;CLI00324;2024-08-13;18:49;Expédiée;Klarna;Chronopost;626.0;125.2;0;751.2;
CMD000425;CLI00317;2024-07-10;16:53;Livrée;PayPal;DPD;3669.3;733.86;0;4403.16;BIENVENUE10
CMD000426;CLI00338;2023-02-22;18:37;Livrée;Carte bancaire;Colissimo;387.0;77.4;0;464.4;FLASH25
CMD000427;CLI00475;2024-09-02;22:11;Livrée;Carte bancaire;Colissimo;258.0;51.6;0;309.6;FLASH25
CMD000428;CLI00433;2024-01-06;22:20;Livrée;Apple Pay;Chronopost;2244.3;448.86;0;2693.16;
CMD000429;CLI00153;2023-01-11;22:07;Livrée;PayPal;UPS;5413.5;1082.7;0;6496.2;
CMD000430;CLI00275;2023-01-24;12:30;Retournée;PayPal;Colissimo;971.45;194.29;0;1165.74;SOLDES20
CMD000431;CLI00363;2024-07-18;14:06;Livrée;Klarna;UPS;2438.65;487.73;0;2926.38;BIENVENUE10
CMD000432;CLI00085;2023-07-30;17:22;Annulée;Virement;Colissimo;949.65;189.93;0;1139.58;FLASH25
CMD000433;CLI00086;2023-02-04;09:11;Retournée;Virement;DPD;2328.95;465.79;0;2794.74;
CMD000434;CLI00184;2023-09-09;08:20;Livrée;Carte bancaire;Mondial Relay;228.0;45.6;0;273.6;
CMD000435;CLI00239;2024-08-04;16:13;En cours;Carte bancaire;UPS;3975.0;795.0;0;4770.0;BIENVENUE10
CMD000436;CLI00367;2024-09-14;09:07;Livrée;Apple Pay;Chronopost;432.65;86.53;0;519.18;SOLDES20
CMD000437;CLI00303;2024-01-28;08:04;Livrée;Apple Pay;Colissimo;4124.45;824.89;0;4949.34;FIDELITE15
CMD000438;CLI00371;2023-11-05;14:19;Livrée;Apple Pay;DPD;449.6;89.92;0;539.52;
CMD000439;CLI00432;2024-01-18;10:06;Livrée;Virement;DPD;129.0;25.8;0;154.8;
CMD000440;CLI00088;2023-04-01;09:16;Livrée;Virement;UPS;1317.0;263.4;0;1580.4;FIDELITE15
CMD000441;CLI00139;2023-06-24;15:42;Livrée;Apple Pay;Mondial Relay;3845.7;769.14;0;4614.84;SOLDES20
CMD000442;CLI00396;2024-05-09;09:22;Livrée;Klarna;Chronopost;83.3;16.66;0;99.96;
CMD000443;CLI00356;2023-03-21;21:37;Livrée;Klarna;UPS;2955.05;591.01;0;3546.06;SOLDES20
CMD000444;CLI00390;2023-11-16;15:55;Annulée;Klarna;UPS;232.1;46.42;0;278.52;
CMD000445;CLI00400;2024-02-14;18:19;Livrée;Klarna;Colissimo;258.0;51.6;0;309.6;
CMD000446;CLI00237;2023-04-20;18:33;Livrée;Apple Pay;Mondial Relay;736.05;147.21;0;883.26;BIENVENUE10
CMD000447;CLI00061;2024-07-17;15:17;Livrée;Virement;Colissimo;1000.4;200.08;0;1200.48;
CMD000448;CLI00333;2024-01-27;16:38;Expédiée;Apple Pay;UPS;365.0;73.0;0;438.0;FIDELITE15
CMD000449;CLI00056;2023-02-21;22:02;Livrée;Klarna;Mondial Relay;129.0;25.8;0;154.8;
CMD000450;CLI00034;2024-06-28;19:52;Livrée;Virement;DPD;519.75;103.95;0;623.7;
CMD000451;CLI00088;2023-07-28;17:30;En cours;Virement;Chronopost;936.45;187.29;0;1123.74;
CMD000452;CLI00162;2023-03-13;14:21;Livrée;Carte bancaire;Chronopost;240.15;48.03;0;288.18;BIENVENUE10
CMD000453;CLI00452;2023-03-20;17:00;Livrée;Apple Pay;Chronopost;131.1;26.22;0;157.32;FLASH25
CMD000454;CLI00057;2023-02-16;13:34;Livrée;Virement;DPD;759.7;151.94;0;911.64;BIENVENUE10
CMD000455;CLI00187;2024-04-14;18:33;Livrée;Carte bancaire;Chronopost;608.7;121.74;0;730.44;FIDELITE15
CMD000456;CLI00439;2023-08-14;19:05;Livrée;PayPal;DPD;3862.6;772.52;0;4635.12;
CMD000457;CLI00495;2023-10-08;08:37;Retournée;Klarna;Mondial Relay;466.2;93.24;0;559.44;
CMD000458;CLI00222;2024-04-10;12:39;En cours;Klarna;Chronopost;2334.4;466.88;0;2801.28;BIENVENUE10
CMD000459;CLI00250;2023-10-23;12:00;Livrée;Apple Pay;Mondial Relay;2440.05;488.01;0;2928.06;
CMD000460;CLI00026;2023-09-15;19:12;Livrée;Apple Pay;UPS;1065.15;213.03;0;1278.18;
CMD000461;CLI00149;2023-08-13;10:36;Livrée;Apple Pay;Mondial Relay;606.1;121.22;0;727.32;
CMD000462;CLI00350;2023-07-24;12:36;Livrée;Apple Pay;UPS;287.0;57.4;0;344.4;
CMD000463;CLI00193;2024-03-23;19:22;Livrée;Apple Pay;Mondial Relay;1134.45;226.89;0;1361.34;FIDELITE15
CMD000464;CLI00239;2024-03-06;10:39;Expédiée;Klarna;UPS;1185.5;237.1;0;1422.6;BIENVENUE10
CMD000465;CLI00028;2024-02-07;13:38;Livrée;Carte bancaire;Mondial Relay;1394.25;278.85;0;1673.1;FLASH25
CMD000466;CLI00354;2023-12-06;16:47;Livrée;Carte bancaire;Chronopost;63.75;12.75;0;76.5;
CMD000467;CLI00288;2024-05-22;19:59;Livrée;Carte bancaire;DPD;176.0;35.2;0;211.2;
CMD000468;CLI00059;2023-03-10;09:30;Livrée;Carte bancaire;UPS;106.0;21.2;0;127.2;FLASH25
CMD000469;CLI00201;2023-02-26;21:42;Livrée;Klarna;Colissimo;257.55;51.51;0;309.06;FIDELITE15
CMD000470;CLI00075;2024-10-13;19:44;Livrée;Klarna;Chronopost;395.1;79.02;0;474.12;FLASH25
CMD000471;CLI00246;2023-10-24;18:17;Livrée;Apple Pay;DPD;58.0;11.6;0;69.6;
CMD000472;CLI00238;2024-03-02;08:37;Expédiée;Virement;Colissimo;2050.15;410.03;0;2460.18;FLASH25
CMD000473;CLI00022;2023-12-30;14:32;Livrée;Carte bancaire;Chronopost;2680.6;536.12;0;3216.72;
CMD000474;CLI00181;2024-07-30;17:42;En cours;PayPal;UPS;1189.15;237.83;0;1426.98;BIENVENUE10
